cluster_id,model,stage_id,rank,peak_index_y,peak_index_x,peak_value,common_peak_fraction
Abell370,A8,A8-S09,44,8,15,9.493819583981036e-05,0.8421052631578947
Abell370,A8,A8-S09,45,1,29,9.448404142142419e-05,0.8421052631578947
Abell370,A8,A8-S09,46,44,12,9.344572963967639e-05,0.8421052631578947
Abell370,A8,A8-S09,47,15,33,9.309399647622023e-05,0.8421052631578947
Abell370,A8,A8-S09,48,36,27,9.298777294069702e-05,0.8421052631578947
Abell370,A8,A8-S09,49,16,47,9.284537906109266e-05,0.8421052631578947
Abell370,A8,A8-S09,50,47,50,9.274233895768358e-05,0.8421052631578947
Abell370,A8,A8-S09,51,17,5,9.232217043257104e-05,0.8421052631578947
Abell370,A8,A8-S09,52,25,12,9.174861968797704e-05,0.8421052631578947
Abell370,A8,A8-S09,53,37,30,9.170498189511941e-05,0.8421052631578947
Abell370,A8,A8-S09,54,34,31,9.156700135542254e-05,0.8421052631578947
Abell370,A8,A8-S09,55,63,21,9.139051591096026e-05,0.8421052631578947
Abell370,A8,A8-S09,56,2,42,9.099788455778697e-05,0.8421052631578947
Abell370,A8,A8-S09,57,29,11,9.090346370412538e-05,0.8421052631578947
Abell370,A8,A8-S09,58,49,40,9.088286032876171e-05,0.8421052631578947
Abell370,A8,A8-S09,59,16,11,9.069398746712801e-05,0.8421052631578947
Abell370,A8,A8-S09,60,63,1,9.068898290586486e-05,0.8421052631578947
Abell370,A8,A8-S09,61,27,59,9.06876842376975e-05,0.8421052631578947
Abell370,A8,A8-S09,62,4,62,9.011008975814001e-05,0.8421052631578947
Abell370,A8,A8-S09,63,21,56,8.979068301447991e-05,0.8421052631578947
Abell370,A8,A8-S09,64,46,55,8.963640661381858e-05,0.8421052631578947
Abell370,A8,A8-S09,65,19,63,8.954276723282103e-05,0.8421052631578947
Abell370,A8,A8-S09,66,17,20,8.952738667361205e-05,0.8421052631578947
Abell370,A8,A8-S09,67,20,22,8.932385953025837e-05,0.8421052631578947
Abell370,A8,A8-S09,68,5,2,8.931003457340317e-05,0.8421052631578947
Abell370,A8,A8-S09,69,17,41,8.892064366537135e-05,0.8421052631578947
Abell370,A8,A8-S09,70,61,46,8.853175965996983e-05,0.8421052631578947
Abell370,A8,A8-S09,71,35,37,8.803800640867128e-05,0.8421052631578947
Abell370,A8,A8-S09,72,12,56,8.799957949431664e-05,0.8421052631578947
Abell370,A8,A8-S09,73,63,32,8.795741887255865e-05,0.8421052631578947
Abell370,A8,A8-S09,74,29,7,8.776529887169715e-05,0.8421052631578947
Abell370,A8,A8-S09,75,25,35,8.775162653702725e-05,0.8421052631578947
Abell370,A8,A8-S09,76,22,3,8.735995465443824e-05,0.8421052631578947
Abell370,A8,A8-S09,77,29,25,8.695967487788869e-05,0.8421052631578947
Abell370,A8,A8-S09,78,44,52,8.642223955117564e-05,0.8421052631578947
Abell370,A8,A8-S09,79,1,27,8.590028564852742e-05,0.8421052631578947
Abell370,A8,A8-S09,80,8,45,8.578700377627164e-05,0.8421052631578947
Abell370,A8,A8-S09,81,15,23,8.543852024588116e-05,0.8421052631578947
Abell370,A8,A8-S09,82,47,40,8.492740162545775e-05,0.8421052631578947
Abell370,A8,A8-S09,83,23,9,8.492303169164044e-05,0.8421052631578947
Abell370,A8,A8-S10,1,32,32,0.16919058598997122,0.7894736842105263
Abell370,A8,A8-S10,2,42,32,0.05567115299874872,0.7894736842105263
Abell370,A8,A8-S10,3,57,29,0.05377755159341946,0.7894736842105263
Abell370,A8,A8-S10,4,35,37,0.05307054645724627,0.7894736842105263
Abell370,A8,A8-S10,5,26,30,0.050880329110356025,0.7894736842105263
Abell370,A8,A8-S10,6,39,35,0.04995476544642041,0.7894736842105263
Abell370,A8,A8-S10,7,62,61,0.048992675275378386,0.7894736842105263
Abell370,A8,A8-S10,8,29,7,0.04892666389031873,0.7894736842105263
Abell370,A8,A8-S10,9,27,28,0.0483422015216378,0.7894736842105263
Abell370,A8,A8-S10,10,37,63,0.04753067848669848,0.7894736842105263
Abell370,A8,A8-S10,11,18,40,0.04708449376846792,0.7894736842105263
Abell370,A8,A8-S10,12,38,48,0.04524253201333804,0.7894736842105263
Abell370,A8,A8-S10,13,29,63,0.044861002186816656,0.7894736842105263
Abell370,A8,A8-S10,14,24,38,0.04484408473865566,0.7894736842105263
Abell370,A8,A8-S10,15,44,35,0.044761827130985636,0.7894736842105263
Abell370,A8,A8-S11,1,32,32,0.1696215745410061,0.7894736842105263
Abell370,A8,A8-S11,2,42,32,0.05588544891892528,0.7894736842105263
Abell370,A8,A8-S11,3,57,29,0.05400105746186436,0.7894736842105263
Abell370,A8,A8-S11,4,35,37,0.05328106459141377,0.7894736842105263
Abell370,A8,A8-S11,5,26,30,0.05101316827882707,0.7894736842105263
Abell370,A8,A8-S11,6,39,35,0.05009106069564706,0.7894736842105263
Abell370,A8,A8-S11,7,29,7,0.04921883798493863,0.7894736842105263
Abell370,A8,A8-S11,8,62,61,0.049090392820892476,0.7894736842105263
Abell370,A8,A8-S11,9,27,28,0.0485316151665683,0.7894736842105263
Abell370,A8,A8-S11,10,37,63,0.04778410183877735,0.7894736842105263
Abell370,A8,A8-S11,11,18,40,0.047253864579520216,0.7894736842105263
Abell370,A8,A8-S11,12,38,48,0.04548306765302541,0.7894736842105263
Abell370,A8,A8-S11,13,29,63,0.04509669616781472,0.7894736842105263
Abell370,A8,A8-S11,14,24,38,0.04502814741940031,0.7894736842105263
Abell370,A8,A8-S11,15,44,35,0.044947620591602316,0.7894736842105263
Abell370,A8,A8-S12,1,28,29,0.018657813847563553,0.9473684210526315
Abell370,A8,A8-S12,2,28,25,0.014469441820652998,0.9473684210526315
Abell370,A8,A8-S12,3,46,34,0.014263585385715276,0.9473684210526315
Abell370,A8,A8-S12,4,31,27,0.014114565741756575,0.9473684210526315
Abell370,A8,A8-S12,5,27,37,0.013708428860670818,0.9473684210526315
Abell370,A8,A8-S12,6,32,20,0.0136863978973211,0.9473684210526315
Abell370,A8,A8-S12,7,34,29,0.012557280971596148,0.9473684210526315
Abell370,A8,A8-S12,8,31,6,0.011989766988036051,0.9473684210526315
Abell370,A8,A8-S12,9,38,43,0.011755005152259319,0.9473684210526315
Abell370,A8,A8-S12,10,25,19,0.011691433510360285,0.9473684210526315
Abell370,A8,A8-S12,11,5,7,0.011472841303742685,0.9473684210526315
Abell370,A8,A8-S12,12,46,31,0.011320604396401188,0.9473684210526315
Abell370,A8,A8-S12,13,31,2,0.01114744183759021,0.9473684210526315
Abell370,A8,A8-S12,14,18,32,0.011109543643689362,0.9473684210526315
Abell370,A8,A8-S12,15,36,36,0.010967052982817128,0.9473684210526315
Abell370,A8,A8-S12,16,30,36,0.01089494250995637,0.9473684210526315
Abell370,A8,A8-S12,17,57,27,0.010791693416717115,0.9473684210526315
Abell370,A8,A8-S12,18,45,13,0.010716064761327016,0.9473684210526315
Abell370,A8,A8-S12,19,31,14,0.010706661421640727,0.9473684210526315
Abell370,A8,A8-S12,20,47,44,0.010608987851821308,0.9473684210526315
Abell370,A8,A8-S12,21,28,34,0.010569570090968492,0.9473684210526315
Abell370,A8,A8-S12,22,52,25,0.010539936711034061,0.9473684210526315
Abell370,A8,A8-S12,23,25,15,0.010103199333135101,0.9473684210526315
Abell370,A8,A8-S12,24,26,34,0.009973966100682755,0.9473684210526315
Abell370,A8,A8-S12,25,24,36,0.009924960044206626,0.9473684210526315
Abell370,A8,A8-S12,26,38,28,0.009803344927810962,0.9473684210526315
Abell370,A8,A8-S12,27,44,48,0.009641925600551484,0.9473684210526315
Abell370,A8,A8-S12,28,26,11,0.00952804039468418,0.9473684210526315
Abell370,A8,A8-S12,29,31,63,0.00948852853253998,0.9473684210526315
Abell370,A8,A8-S12,30,39,30,0.009484228926904016,0.9473684210526315
Abell370,A8,A8-S12,31,16,40,0.009469692475491055,0.9473684210526315
Abell370,A8,A8-S12,32,20,27,0.009421786919021688,0.9473684210526315
Abell370,A8,A8-S12,33,41,48,0.00926089867302042,0.9473684210526315
Abell370,A8,A8-S12,34,14,35,0.009244806230463684,0.9473684210526315
Abell370,A8,A8-S12,35,31,4,0.009226848102254858,0.9473684210526315
Abell370,A8,A8-S12,36,24,58,0.00912135309008531,0.9473684210526315
Abell370,A8,A8-S12,37,50,37,0.009105976344773349,0.9473684210526315
Abell370,A8,A8-S12,38,36,26,0.009069752110924867,0.9473684210526315
Abell370,A8,A8-S12,39,62,63,0.008968035950850405,0.9473684210526315
Abell370,A8,A8-S12,40,25,3,0.008920184543978707,0.9473684210526315
Abell370,A8,A8-S12,41,38,50,0.008915395249855355,0.9473684210526315
Abell370,A8,A8-S12,42,9,52,0.008895547395450173,0.9473684210526315
Abell370,A8,A8-S12,43,50,33,0.008836285213998063,0.9473684210526315
Abell370,A8,A8-S12,44,14,37,0.008798718915875458,0.9473684210526315
Abell370,A8,A8-S12,45,22,63,0.008794579503978597,0.9473684210526315
Abell370,A8,A8-S12,46,20,40,0.008770162043097987,0.9473684210526315
Abell370,A8,A8-S12,47,51,15,0.008729749712531607,0.9473684210526315
Abell370,A8,A8-S12,48,8,20,0.008690130602983334,0.9473684210526315
Abell370,A8,A8-S12,49,33,36,0.008541418829906604,0.9473684210526315
Abell370,A8,A8-S12,50,25,28,0.008532836012243448,0.9473684210526315
Abell370,A8,A8-S12,51,19,4,0.008455034151851318,0.9473684210526315
Abell370,A8,A8-S12,52,50,53,0.00843459662490817,0.9473684210526315
Abell370,A8,A8-P5,1,32,32,0.16919058598997122,0.7894736842105263
Abell370,A8,A8-P5,2,42,32,0.05567115299874872,0.7894736842105263
Abell370,A8,A8-P5,3,57,29,0.05377755159341946,0.7894736842105263
Abell370,A8,A8-P5,4,35,37,0.05307054645724627,0.7894736842105263
Abell370,A8,A8-P5,5,26,30,0.050880329110356025,0.7894736842105263
Abell370,A8,A8-P5,6,39,35,0.04995476544642041,0.7894736842105263
Abell370,A8,A8-P5,7,62,61,0.048992675275378386,0.7894736842105263
Abell370,A8,A8-P5,8,29,7,0.04892666389031873,0.7894736842105263
Abell370,A8,A8-P5,9,27,28,0.0483422015216378,0.7894736842105263
Abell370,A8,A8-P5,10,37,63,0.04753067848669848,0.7894736842105263
Abell370,A8,A8-P5,11,18,40,0.04708449376846792,0.7894736842105263
Abell370,A8,A8-P5,12,38,48,0.04524253201333804,0.7894736842105263
Abell370,A8,A8-P5,13,29,63,0.044861002186816656,0.7894736842105263
Abell370,A8,A8-P5,14,24,38,0.04484408473865566,0.7894736842105263
Abell370,A8,A8-P5,15,44,35,0.044761827130985636,0.7894736842105263
Abell370,A8,A8-P6,1,6,7,0.0053112742141136204,0.8421052631578947
Abell370,A8,A8-P6,2,54,63,0.004681141474307898,0.8421052631578947
Abell370,A8,A8-P6,3,56,16,0.0043390273874073515,0.8421052631578947
Abell370,A8,A8-P6,4,6,26,0.0042618727931196705,0.8421052631578947
Abell370,A8,A8-P6,5,20,18,0.0042139211493314194,0.8421052631578947
Abell370,A8,A8-P6,6,5,13,0.00374271582395444,0.8421052631578947
Abell370,A8,A8-P6,7,60,34,0.003709394530660201,0.8421052631578947
Abell370,A8,A8-P6,8,12,4,0.003680518464765481,0.8421052631578947
Abell370,A8,A8-P6,9,46,32,0.003670720012384776,0.8421052631578947
Abell370,A8,A8-P6,10,55,29,0.003651273276520664,0.8421052631578947
Abell370,A8,A8-P6,11,51,34,0.0036393387626501295,0.8421052631578947
Abell370,A8,A8-P6,12,57,50,0.003576651708363139,0.8421052631578947
Abell370,A8,A8-P6,13,24,63,0.003576440945223379,0.8421052631578947
Abell370,A8,A8-P6,14,20,54,0.003511520553383718,0.8421052631578947
Abell370,A8,A8-P6,15,52,28,0.003488866322711698,0.8421052631578947
Abell370,A8,A8-P6,16,8,50,0.003465368700929103,0.8421052631578947
Abell370,A8,A8-P6,17,51,1,0.003464720926455521,0.8421052631578947
Abell370,A8,A8-P6,18,57,41,0.0034564111693711555,0.8421052631578947
Abell370,A8,A8-P6,19,6,55,0.0034220406407851935,0.8421052631578947
Abell370,A8,A8-P6,20,38,22,0.0034038366854658303,0.8421052631578947
Abell370,A8,A8-P6,21,33,25,0.003365257938354821,0.8421052631578947
Abell370,A8,A8-P6,22,17,34,0.0033506774302748746,0.8421052631578947
Abell370,A8,A8-P6,23,43,14,0.0033110716476707353,0.8421052631578947
Abell370,A8,A8-P6,24,27,15,0.0032300270004437318,0.8421052631578947
Abell370,A8,A8-P6,25,20,28,0.0032283619571910165,0.8421052631578947
Abell370,A8,A8-P6,26,59,21,0.0032258429149155422,0.8421052631578947
Abell370,A8,A8-P6,27,30,63,0.0032186392736022126,0.8421052631578947
Abell370,A8,A8-P6,28,63,43,0.003203638195871347,0.8421052631578947
Abell370,A8,A8-P6,29,13,54,0.003200788458747234,0.8421052631578947
Abell370,A8,A8-P6,30,30,35,0.0031979610696872343,0.8421052631578947
Abell370,A8,A8-P6,31,38,41,0.0031854859278101647,0.8421052631578947
Abell370,A8,A8-P6,32,44,37,0.003172383092244855,0.8421052631578947
Abell370,A8,A8-P6,33,20,7,0.003165059485623109,0.8421052631578947
Abell370,A8,A8-P6,34,26,30,0.0031365710005397396,0.8421052631578947
Abell370,A8,A8-P6,35,37,52,0.0031309770361981834,0.8421052631578947
Abell370,A8,A8-P6,36,49,24,0.0031297706170691393,0.8421052631578947
Abell370,A8,A8-P6,37,50,58,0.0031259463671918335,0.8421052631578947
Abell370,A8,A8-P6,38,49,36,0.003122393771511859,0.8421052631578947
Abell370,A8,A8-P6,39,37,17,0.0031105514997632547,0.8421052631578947
Abell370,A8,A8-P6,40,27,22,0.0030830180324435755,0.8421052631578947
Abell370,A8,A8-P6,41,38,56,0.003082731940768902,0.8421052631578947
Abell370,A8,A8-P6,42,11,63,0.0030814756889451515,0.8421052631578947
Abell370,A8,A8-P6,43,7,48,0.003064507865653987,0.8421052631578947
Abell370,A8,A8-P6,44,8,15,0.003062522446445495,0.8421052631578947
Abell370,A8,A8-P6,45,1,29,0.003047872303916909,0.8421052631578947
Abell370,A8,A8-P6,46,44,12,0.0030143783754734317,0.8421052631578947
Abell370,A8,A8-P6,47,15,33,0.0030030321443942007,0.8421052631578947
Abell370,A8,A8-P6,48,36,27,0.002999605578732162,0.8421052631578947
Abell370,A8,A8-P6,49,16,47,0.0029950122277771826,0.8421052631578947
Abell370,A8,A8-P6,50,47,50,0.0029916883534736633,0.8421052631578947
Abell370,A8,A8-P6,51,17,5,0.002978134530082936,0.8421052631578947
Abell370,A8,A8-P6,52,25,12,0.0029596328931605492,0.8421052631578947
Abell370,A8,A8-P6,53,37,30,0.0029582252224232067,0.8421052631578947
Abell370,A8,A8-P6,54,34,31,0.0029537742372716946,0.8421052631578947
Abell370,A8,A8-P6,55,63,21,0.002948081158418073,0.8421052631578947
Abell370,A8,A8-P6,56,2,42,0.0029354156308963536,0.8421052631578947
Abell370,A8,A8-P6,57,29,11,0.00293236979690727,0.8421052631578947
Abell370,A8,A8-P6,58,49,40,0.002931705171895539,0.8421052631578947
Abell370,A8,A8-P6,59,16,11,0.002925612498939613,0.8421052631578947
Abell370,A8,A8-P6,60,63,1,0.0029254510614795115,0.8421052631578947
Abell370,A8,A8-P6,61,27,59,0.0029254091689579834,0.8421052631578947
Abell370,A8,A8-P6,62,4,62,0.0029067770889722585,0.8421052631578947
Abell370,A8,A8-P6,63,21,56,0.002896473645628384,0.8421052631578947
Abell370,A8,A8-P6,64,46,55,0.002891496987542534,0.8421052631578947
Abell370,A8,A8-P6,65,19,63,0.0028884763623490657,0.8421052631578947
Abell370,A8,A8-P6,66,17,20,0.002887980215277808,0.8421052631578947
Abell370,A8,A8-P6,67,20,22,0.0028814148235567216,0.8421052631578947
Abell370,A8,A8-P6,68,5,2,0.0028809688572065534,0.8421052631578947
Abell370,A8,A8-P6,69,17,41,0.0028684078601732693,0.8421052631578947
Abell370,A8,A8-P6,70,61,46,0.0028558632148377363,0.8421052631578947
Abell370,A8,A8-P6,71,35,37,0.0028399356906022993,0.8421052631578947
Abell370,A8,A8-P6,72,12,56,0.0028386961127198915,0.8421052631578947
Abell370,A8,A8-P6,73,63,32,0.002837336092663182,0.8421052631578947
Abell370,A8,A8-P6,74,29,7,0.0028311386732805532,0.8421052631578947
Abell370,A8,A8-P6,75,25,35,0.002830697630226685,0.8421052631578947
Abell370,A8,A8-P6,76,22,3,0.002818063053368975,0.8421052631578947
Abell370,A8,A8-P6,77,29,25,0.0028051508025125384,0.8421052631578947
Abell370,A8,A8-P6,78,44,52,0.002787814179070182,0.8421052631578947
Abell370,A8,A8-P6,79,1,27,0.00277097695640411,0.8421052631578947
Abell370,A8,A8-P6,80,8,45,0.0027673227024603755,0.8421052631578947
Abell370,A8,A8-P6,81,15,23,0.002756081298254231,0.8421052631578947
Abell370,A8,A8-P6,82,47,40,0.0027395936008212177,0.8421052631578947
Abell370,A8,A8-P6,83,23,9,0.0027394526352142075,0.8421052631578947
Abell370,A8,S13_P0,1,30,32,0.7554407468997664,0.6842105263157895
Abell370,A8,S13_P0,2,34,30,0.7235709340517971,0.6842105263157895
Abell370,A8,S13_P0,3,31,29,0.6432161009201702,0.6842105263157895
Abell370,A8,S13_P0,4,30,63,0.44697997607435247,0.6842105263157895
Abell370,A8,S13_P0,5,43,31,0.3999805087877608,0.6842105263157895
Abell370,A8,S13_P0,6,57,28,0.37250447239719414,0.6842105263157895
Abell370,A8,S13_P0,7,47,45,0.35858956474430076,0.6842105263157895
Abell370,A8,S13_P0,8,30,6,0.35435002110737057,0.6842105263157895
Abell370,A8,S13_P0,9,18,41,0.3315692314355136,0.6842105263157895
Abell370,A8,S13_P0,10,14,38,0.33104038147479947,0.6842105263157895
Abell370,A8,S13_P0,11,54,63,0.3277330377184933,0.6842105263157895
Abell370,A8,S13_P0,12,38,49,0.32261448855166525,0.6842105263157895
Abell370,A8,S13_P0,13,52,25,0.3166541671494042,0.6842105263157895
Abell370,A8,S13_P0,14,63,32,0.315252882625595,0.6842105263157895
Abell370,A8,S13_P0,15,16,33,0.31324110672681554,0.6842105263157895
Abell370,A8,S13_P0,16,26,15,0.3038612148536403,0.6842105263157895
Abell370,A8,S13_P0,17,35,38,0.29784956124754314,0.6842105263157895
Abell370,A8,S13_P0,18,27,7,0.29517032658031417,0.6842105263157895
Abell370,A8,S13_P0,19,38,30,0.2945664044296294,0.6842105263157895
Abell370,A8,S13_P0,20,5,8,0.2929403395687084,0.6842105263157895
Abell370,A8,S13_P0,21,6,10,0.28905837766306436,0.6842105263157895
Abell370,A8,S13_P0,22,51,52,0.2882828916274678,0.6842105263157895
Abell370,A8,S13_P0,23,56,31,0.286994597139061,0.6842105263157895
Abell370,A8,S13_P0,24,46,52,0.28340734748327473,0.6842105263157895
Abell370,A8,S13_P0,25,48,27,0.2833090343516079,0.6842105263157895
Abell370,A8,S13_P0,26,33,38,0.2824264699053958,0.6842105263157895
Abell370,A8,S13_P0,27,58,31,0.2803715895554546,0.6842105263157895
Abell370,A8,S13_P0,28,23,13,0.2772786607506214,0.6842105263157895
Abell370,A8,S13_P0,29,18,57,0.2765159246470887,0.6842105263157895
Abell370,A8,S13_P0,30,18,51,0.2703438269861412,0.6842105263157895
Abell370,A8,S13_P0,31,47,48,0.27034254694090176,0.6842105263157895
Abell370,A8,S13_P0,32,48,63,0.2702714643741747,0.6842105263157895
Abell370,A8,S13_P3,1,35,29,0.07481812851195958,0.8947368421052632
Abell370,A8,S13_P3,2,36,31,0.06267085777796697,0.8947368421052632
Abell370,A8,S13_P3,3,31,33,0.049347020925804286,0.8947368421052632
Abell370,A8,S13_P3,4,29,29,0.047310341141103454,0.8947368421052632
Abell370,A8,S13_P3,5,33,30,0.045648537562768376,0.8947368421052632
Abell370,A8,S13_P3,6,32,27,0.045442821572886746,0.8947368421052632
Abell370,A8,S13_P3,7,29,14,0.04539577953865937,0.8947368421052632
Abell370,A8,S13_P3,8,26,54,0.03798017943073993,0.8947368421052632
Abell370,A8,S13_P3,9,60,63,0.03776029966327977,0.8947368421052632
Abell370,A8,S13_P3,10,30,62,0.03684322163221117,0.8947368421052632
Abell370,A8,S13_P3,11,36,37,0.03477541579051448,0.8947368421052632
Abell370,A8,S13_P3,12,63,35,0.03470898865888335,0.8947368421052632
Abell370,A8,S13_P3,13,44,28,0.034170382791175694,0.8947368421052632
Abell370,A8,S13_P3,14,47,34,0.03396953893139278,0.8947368421052632
Abell370,A8,S13_P3,15,37,15,0.03388093228166786,0.8947368421052632
Abell370,A8,S13_P3,16,25,36,0.03341904094022755,0.8947368421052632
Abell370,A8,S13_P3,17,30,37,0.033239838138035216,0.8947368421052632
Abell370,A8,S13_P3,18,52,63,0.03295080780040232,0.8947368421052632
Abell370,A8,S13_P3,19,34,33,0.032639969321560824,0.8947368421052632
Abell370,A8,S13_P3,20,34,16,0.031933611706020104,0.8947368421052632
Abell370,A8,S13_P3,21,28,33,0.03187771056135684,0.8947368421052632
Abell370,A8,S13_P3,22,32,38,0.03147121702971198,0.8947368421052632
Abell370,A8,S13_P3,23,38,18,0.03145169121700621,0.8947368421052632
Abell370,A8,S13_P3,24,45,33,0.03130843694501798,0.8947368421052632
Abell370,A8,S13_P3,25,15,39,0.03088709827593117,0.8947368421052632
Abell370,A8,S13_P3,26,57,63,0.030448155142953154,0.8947368421052632
Abell370,A8,S13_P3,27,32,63,0.030345229653688757,0.8947368421052632
Abell370,A8,S13_P3,28,41,34,0.03017017964314437,0.8947368421052632
Abell370,A8,S13_P3,29,25,63,0.03002283034475959,0.8947368421052632
Abell370,A8,S13_P3,30,31,29,0.029938311267671547,0.8947368421052632
Abell370,A8,S13_P3,31,26,20,0.029697434690646327,0.8947368421052632
Abell370,A8,S13_P3,32,19,55,0.029643732086407283,0.8947368421052632
Abell370,A8,S13_P3,33,53,18,0.02953942460390637,0.8947368421052632
Abell370,A8,S13_P3,34,53,48,0.029223442380715114,0.8947368421052632
Abell370,A8,S13_P3,35,33,14,0.029121239173663854,0.8947368421052632
Abell370,A8,S13_P3,36,34,62,0.029094801372448964,0.8947368421052632
Abell370,A8,S13_P3,37,27,38,0.02900802614433197,0.8947368421052632
Abell370,A8,S13_P3,38,63,39,0.028686947261115165,0.8947368421052632
Abell370,A8,S13_P3,39,7,8,0.028424044615069012,0.8947368421052632
Abell370,A8,S13_P3,40,57,27,0.028397365600173727,0.8947368421052632
Abell370,A8,S13_P3,41,18,31,0.028136504575259798,0.8947368421052632
Abell370,A8,S13_P3,42,50,52,0.028108204104324717,0.8947368421052632
Abell370,A8,S13_P3,43,36,40,0.027896166485737076,0.8947368421052632
Abell370,A8,S13_P3,44,50,24,0.027844348468992225,0.8947368421052632
Abell370,A8,S13_P3,45,39,35,0.02782126519068223,0.8947368421052632
Abell370,A8,S13_P3,46,63,59,0.027433381569660673,0.8947368421052632
Abell370,A8,S13_P3,47,26,27,0.027369706377404816,0.8947368421052632
Abell370,A8,S13_P3,48,33,36,0.027201784085451267,0.8947368421052632
Abell370,A8,S13_P3,49,35,59,0.02711939371390135,0.8947368421052632
